Instrument,Date_Time,Application,Sample_ID,Customer_ID,Comment,Operator,SubSamples,UsedSubSamples,ProtDM,Outlier,Moisture,Outlier,StarchDM,Outlier,WGlutDM,Outlier
12417169,2023-01-17 14:01:11,WH110907,CE233GP2022WWGr,Huggins,,ARS,5,5,11.5152,0000,6.4061,0002,71.9390,0100,23.8638,0000
12417169,2023-01-17 14:33:57,WH110907,CE245GP2022WWGr,Huggins,,ARS,5,5,11.1671,0000,9.3214,0000,73.4385,0000,29.1878,0000
12417169,2023-01-17 14:34:58,WH110907,CE244GP2022WWGr,Huggins,,ARS,5,5,12.3678,0000,8.9637,0000,69.6583,0000,32.8117,0000
12417169,2023-01-17 14:35:58,WH110907,CE247GP2022WWGr,Huggins,,ARS,5,5,13.1559,0000,8.7881,0000,67.7880,0000,34.7357,0000
12417169,2023-01-17 14:36:56,WH110907,CE242GP2022WWGr,Huggins,,ARS,5,5,11.7247,0000,9.3871,0000,71.4436,0000,30.9262,0000
12417169,2023-01-17 14:38:27,WH110907,CE241GP2022WWGr,Huggins,,ARS,5,5,11.5537,0000,9.4665,0000,70.4278,0000,30.5868,0000
12417169,2023-01-17 14:39:30,WH110907,CE248GP2022WWGr,Huggins,,ARS,5,5,11.0028,0000,9.3574,0000,73.4628,0000,28.9532,0000
12417169,2023-01-17 14:40:30,WH110907,CE243GP2022WWGr,Huggins,,ARS,5,5,11.7169,0000,9.2133,0000,71.7225,0000,31.4677,0000
12417169,2023-01-17 14:41:48,WH110907,CE246GP2022WWGr,Huggins,,ARS,5,5,10.6830,0000,9.3313,0000,72.6120,0020,27.2325,0000
12417169,2023-01-17 14:42:52,WH110907,CE240GP2022WWGr,Huggins,,ARS,5,5,11.8239,0000,9.3153,0000,68.9642,0000,31.3505,0000
12417169,2023-01-17 14:53:38,WH110907,CE249GP2022WWGr,Huggins,,ARS,5,5,12.9165,0000,9.3702,0000,67.3895,0000,34.2428,0000
12417169,2023-01-17 15:17:53,WH110907,CE252GP2022WWGr,Huggins,,ARS,5,5,12.6319,0000,8.9571,0000,66.8488,0000,33.4798,0000
12417169,2023-01-17 15:18:52,WH110907,CE259GP2022WWGr,Huggins,,ARS,5,5,13.2233,0000,9.3411,0000,66.8550,0000,34.8187,0000
12417169,2023-01-17 15:19:48,WH110907,CE258GP2022WWGr,Huggins,,ARS,5,5,13.9627,0000,8.8239,0000,63.1065,0000,35.9150,0000
12417169,2023-01-17 15:20:42,WH110907,CE254GP2022WWGr,Huggins,,ARS,5,5,11.0961,0000,9.6456,0000,72.5791,0000,29.5203,0000
12417169,2023-01-17 15:21:38,WH110907,CE255GP2022WWGr,Huggins,,ARS,5,5,11.3744,0000,9.3459,0000,71.4659,0000,30.4594,0000
12417169,2023-01-17 15:22:32,WH110907,CE251GP2022WWGr,Huggins,,ARS,5,5,10.9797,0000,9.5187,0000,71.7110,0000,29.1402,0000
12417169,2023-01-17 15:23:26,WH110907,CE256GP2022WWGr,Huggins,,ARS,5,5,12.1749,0000,9.2309,0000,68.2840,0000,31.7356,0000
12417169,2023-01-17 15:24:22,WH110907,CE257GP2022WWGr,Huggins,,ARS,5,5,11.2201,0000,9.5317,0000,71.7979,0000,29.9056,0000
12417169,2023-01-17 15:25:15,WH110907,CE253GP2022WWGr,Huggins,,ARS,5,5,14.5072,0000,9.0352,0000,63.5933,0000,37.9740,0000
12417169,2023-01-17 15:26:20,WH110907,CE250GP2022WWGr,Huggins,,ARS,5,5,12.3150,0000,9.4402,0000,68.3877,0000,32.2673,0000
