ID,Verb,Variable,NewVal,Comment,Reviewer
CW441_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":441,""Crop"":""SW"",""SampleId"":""CW441_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW442_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":442,""Crop"":""SW"",""SampleId"":""CW442_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW443_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":443,""Crop"":""SW"",""SampleId"":""CW443_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW444_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":444,""Crop"":""SW"",""SampleId"":""CW444_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW445_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":445,""Crop"":""SW"",""SampleId"":""CW445_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW446_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":446,""Crop"":""SW"",""SampleId"":""CW446_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW447_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":447,""Crop"":""SW"",""SampleId"":""CW447_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW448_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":448,""Crop"":""SW"",""SampleId"":""CW448_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW449_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":449,""Crop"":""SW"",""SampleId"":""CW449_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW450_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":450,""Crop"":""SW"",""SampleId"":""CW450_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW451_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":451,""Crop"":""SW"",""SampleId"":""CW451_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW452_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":452,""Crop"":""SW"",""SampleId"":""CW452_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW453_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":453,""Crop"":""SW"",""SampleId"":""CW453_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW454_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":454,""Crop"":""SW"",""SampleId"":""CW454_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW455_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":455,""Crop"":""SW"",""SampleId"":""CW455_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW456_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":456,""Crop"":""SW"",""SampleId"":""CW456_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW457_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":457,""Crop"":""SW"",""SampleId"":""CW457_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW458_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":458,""Crop"":""SW"",""SampleId"":""CW458_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW459_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":459,""Crop"":""SW"",""SampleId"":""CW459_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW460_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":460,""Crop"":""SW"",""SampleId"":""CW460_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW461_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":461,""Crop"":""SW"",""SampleId"":""CW461_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW462_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":462,""Crop"":""SW"",""SampleId"":""CW462_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW463_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":463,""Crop"":""SW"",""SampleId"":""CW463_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW464_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":464,""Crop"":""SW"",""SampleId"":""CW464_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW465_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":465,""Crop"":""SW"",""SampleId"":""CW465_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW466_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":466,""Crop"":""SW"",""SampleId"":""CW466_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW467_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":467,""Crop"":""SW"",""SampleId"":""CW467_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW468_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":468,""Crop"":""SW"",""SampleId"":""CW468_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW469_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":469,""Crop"":""SW"",""SampleId"":""CW469_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW470_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":470,""Crop"":""SW"",""SampleId"":""CW470_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW472_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":472,""Crop"":""SW"",""SampleId"":""CW472_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW473_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":473,""Crop"":""SW"",""SampleId"":""CW473_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW474_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":474,""Crop"":""SW"",""SampleId"":""CW474_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW475_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":475,""Crop"":""SW"",""SampleId"":""CW475_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW476_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":476,""Crop"":""SW"",""SampleId"":""CW476_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW477_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":477,""Crop"":""SW"",""SampleId"":""CW477_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW478_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":478,""Crop"":""SW"",""SampleId"":""CW478_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW479_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":479,""Crop"":""SW"",""SampleId"":""CW479_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW480_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":480,""Crop"":""SW"",""SampleId"":""CW480_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW483_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":483,""Crop"":""SW"",""SampleId"":""CW483_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW484_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":484,""Crop"":""SW"",""SampleId"":""CW484_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW485_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":485,""Crop"":""SW"",""SampleId"":""CW485_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW486_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":486,""Crop"":""SW"",""SampleId"":""CW486_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW487_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":487,""Crop"":""SW"",""SampleId"":""CW487_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW488_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":488,""Crop"":""SW"",""SampleId"":""CW488_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW489_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":489,""Crop"":""SW"",""SampleId"":""CW489_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW490_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":490,""Crop"":""SW"",""SampleId"":""CW490_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW491_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":491,""Crop"":""SW"",""SampleId"":""CW491_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW492_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":492,""Crop"":""SW"",""SampleId"":""CW492_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW493_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":493,""Crop"":""SW"",""SampleId"":""CW493_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW497_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":497,""Crop"":""SW"",""SampleId"":""CW497_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW498_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":498,""Crop"":""SW"",""SampleId"":""CW498_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW499_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":499,""Crop"":""SW"",""SampleId"":""CW499_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW500_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":500,""Crop"":""SW"",""SampleId"":""CW500_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW501_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":501,""Crop"":""SW"",""SampleId"":""CW501_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW502_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":502,""Crop"":""SW"",""SampleId"":""CW502_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW503_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":503,""Crop"":""SW"",""SampleId"":""CW503_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW504_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":504,""Crop"":""SW"",""SampleId"":""CW504_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW505_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":505,""Crop"":""SW"",""SampleId"":""CW505_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW506_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":506,""Crop"":""SW"",""SampleId"":""CW506_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW511_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":511,""Crop"":""SW"",""SampleId"":""CW511_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW512_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":512,""Crop"":""SW"",""SampleId"":""CW512_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW513_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":513,""Crop"":""SW"",""SampleId"":""CW513_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW514_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":514,""Crop"":""SW"",""SampleId"":""CW514_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW515_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":515,""Crop"":""SW"",""SampleId"":""CW515_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW516_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":516,""Crop"":""SW"",""SampleId"":""CW516_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW517_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":517,""Crop"":""SW"",""SampleId"":""CW517_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW518_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":518,""Crop"":""SW"",""SampleId"":""CW518_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW519_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":519,""Crop"":""SW"",""SampleId"":""CW519_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW528_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":528,""Crop"":""SW"",""SampleId"":""CW528_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW529_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":529,""Crop"":""SW"",""SampleId"":""CW529_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CW531_Bio_SW_2017,Create,,"{""HarvestYear"":2017,""FieldId"":""CW"",""ID2"":531,""Crop"":""SW"",""SampleId"":""CW531_Bio_SW_2017"",""CropExists"":1}",A decision was made to not collet a sample at this georeference point even though a crop was planted,Bryan Carlson
CE1_Bio_SW_2017_5-A,Update,HarvestDate,8/15/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE2_Bio_SW_2017_6-A,Update,HarvestDate,8/15/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE3_Bio_SW_2017_7-A,Update,HarvestDate,8/15/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE4_Bio_SW_2017_8-A,Update,HarvestDate,8/15/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE5_Bio_SW_2017_9-A,Update,HarvestDate,8/15/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE6_Bio_SW_2017_10-A,Update,HarvestDate,8/15/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE7_Bio_SW_2017_11-A,Update,HarvestDate,8/16/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE8_Bio_SW_2017_12-A,Update,HarvestDate,8/16/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE9_Bio_SW_2017_13-A,Update,HarvestDate,8/16/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE10_Bio_SW_2017_14-A,Update,HarvestDate,8/16/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE11_Bio_SW_2017_15-A,Update,HarvestDate,8/16/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE12_Bio_SW_2017_16-A,Update,HarvestDate,8/16/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE13_Bio_SW_2017_17-A,Update,HarvestDate,8/16/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
CE15_Bio_SW_2017_20-A,Update,HarvestDate,8/17/2017,Harvest dates digitized from notes on physical copy. See 'DateTotalBiomassCollected.xlsx' in Working folder in the project folder for details,Bryan Carlson
